gene_name	cisbp_motif_id	var_explained	beta	padj	activ_or_repr
ZBTB48	M10336_1	4.487140361164599e-06	-0.0141082087817876	1.0	repressing
ZBTB49	M06234_1	5.5796930864548955e-06	-0.017179312675522678	1.0	repressing
ZBTB6	M06843_1	1.3549035779880647e-05	-0.01697936438023266	1.0	repressing
ZBTB7A	M06235_1	9.974236932830394e-06	-0.021428311818425673	1.0	repressing
ZBTB7A	M09309_1	7.739071309242895e-06	-0.020457323432179923	1.0	repressing
ZBTB7B	M06236_1	8.351769919312524e-06	-0.01799111930428486	1.0	repressing
ZBTB7B	M09311_1	1.1690963740207394e-05	-0.02408832357926413	1.0	repressing
ZBTB7C	M06237_1	1.0872237056647194e-05	-0.019467262792246316	1.0	repressing
ZEB1	M05322_1	0.0017863021155937187	0.17905338119157235	0.0009407619863632807	activating
ZEB2	M05322_1	0.0017863021155937187	0.17905338119157235	0.0009407619863632807	activating
ZFHX2	M01262_1	4.150109327305529e-07	-0.006660685193991242	1.0	repressing
ZFHX3	M00497_1	6.34402455124139e-07	-0.006607707484246479	1.0	repressing
ZFHX4	M03661_1	0.0	0.0	1.0	
ZFHX4	M06847_1	7.295401981410876e-07	-0.004708049036801967	1.0	repressing
ZFP1	M10308_1	1.949903898235128e-06	-0.00941741132488321	1.0	repressing
ZFP14	M10309_1	9.547889705752155e-06	-0.014876169631332072	1.0	repressing
ZFP14	ZFP14	0.0010328684809974842	0.1125405928424537	0.02758980291152352	activating
ZFP2	M07132_1	3.37365093527886e-06	-0.008419393151713306	1.0	repressing
ZFP28	M10402_1	1.0892267367501596e-05	-0.009382822441879069	1.0	repressing
ZFP3	M10419_1	6.24981642016742e-06	-0.014603588042048097	1.0	repressing
ZFP30	M10310_1	5.386985517996656e-06	-0.0130108843140054	1.0	repressing
ZFP41	M09315_1	4.621767606183269e-06	-0.01590488039359248	1.0	repressing
ZFP42	M10416_1	4.3473982761499386e-06	-0.01195610036910795	1.0	repressing
ZFP42	M09317_1	3.3695210943651688e-06	-0.01239480237648494	1.0	repressing
ZFP57	ZFP57	0.0	0.0	1.0	
ZFP64	M10434_1	3.518870139718189e-05	-0.02848627692412249	1.0	repressing
ZFP69	ZFP69	3.158589096496911e-06	-0.008510248057927128	1.0	repressing
ZFP69B	ZFP69B	3.394902570152958e-05	-0.019763076743573985	1.0	repressing
ZFP82	M10310_1	5.386985517996656e-06	-0.0130108843140054	1.0	repressing
ZFP82	M10394_1	1.7503964646614634e-06	-0.006139672514689513	1.0	repressing
ZFP90	ZFP90	2.2838421680493326e-06	-0.008581941218348292	1.0	repressing
ZFP92	M04982_1	0.0	0.0	1.0	
ZFP92	M04982_1	0.0	0.0	1.0	
ZFX	M04983_1	0.0	0.0	1.0	
ZFX	M06848_1	0.0011416009323689247	0.12893045581886803	0.016414680003701703	activating
ZFY	M02702_1	0.0011941402490348585	0.1295447022688696	0.012638058066543167	activating
ZHX1	M01278_1	1.1623653842773862e-06	-0.015228866039278496	1.0	repressing
ZIC1	M09321_1	1.5176895004187507e-05	-0.02334976838164747	1.0	repressing
ZIC2	M00636_1	2.7273806791017208e-05	-0.02445754869767263	1.0	repressing
ZIC3	M09323_1	1.878886225537002e-05	-0.024277279629205277	1.0	repressing
ZIC4	M06240_1	1.680481074128881e-05	-0.024701589408649745	1.0	repressing
ZIC4	M09327_1	0.0033571268058234516	0.3319592608198159	1.3196762435373648e-06	activating
ZIC5	M09329_1	0.00377520254478092	0.3718728818400037	2.1099114279654573e-07	activating
ZIK1	ZIK1	4.591808963838595e-06	-0.010383045648224126	1.0	repressing
ZIM2	ZIM2	3.523219190904037e-05	-0.02220088717839968	1.0	repressing
ZIM3	M10420_1	4.222958062682913e-06	-0.008734310648017713	1.0	repressing
ZIM3	ZIM3	2.9773491674323083e-06	-0.008283987344147115	1.0	repressing
ZKSCAN1	M10311_1	0.0	0.0	1.0	
ZKSCAN2	ZKSCAN2	4.255281405129985e-06	-0.007549750329896904	1.0	repressing
ZKSCAN3	M06246_1	3.636335927481582e-06	-0.015448453384220419	1.0	repressing
ZKSCAN3	ZKSCAN3	4.575575199505799e-06	-0.01658129162756186	1.0	repressing
ZKSCAN5	ZKSCAN5	8.078043101100718e-06	-0.01481026175942999	1.0	repressing
ZKSCAN7	M10313_1	1.736120161299759e-06	-0.01023086681111432	1.0	repressing
ZKSCAN7	M10313_1	1.736120161299759e-06	-0.01023086681111432	1.0	repressing
ZNF10	ZNF10	1.8401748983931654e-05	-0.015289667088059816	1.0	repressing
ZNF100	ZNF100	4.819710277148559e-05	-0.02849384586711246	1.0	repressing
ZNF101	ZNF101	1.4931507825610701e-05	-0.019180713468619534	1.0	repressing
ZNF114	ZNF114	2.9388576443523107e-06	-0.017105099355311567	1.0	repressing
ZNF117	M05031_1	0.0	0.0	1.0	
ZNF12	M09331_1	1.548566806452989e-06	-0.010517898154400532	1.0	repressing
ZNF12	ZNF12	3.3553595808255565e-05	-0.023139702728266844	1.0	repressing
ZNF121	M10357_1	6.014330506054488e-05	-0.02302450988228541	1.0	repressing
ZNF124	ZNF124	9.15191485684197e-06	-0.0117290980445584	1.0	repressing
ZNF132	ZNF132	3.235085306041441e-05	-0.019648511152475893	1.0	repressing
ZNF133	ZNF133	1.5230325656201416e-06	-0.007932131817126178	1.0	repressing
ZNF134	M10355_1	5.523516539596152e-06	-0.014826480373654808	1.0	repressing
ZNF135	M10312_1	7.145008023901056e-06	-0.01329851142206949	1.0	repressing
ZNF135	ZNF135	0.0006021716445226977	0.07181104765288825	0.23483869866805251	activating
ZNF136	ZNF136	1.8032187826255708e-06	-0.007523303625965065	1.0	repressing
ZNF140	M10354_1	1.1888285046612879e-05	-0.01794762719797967	1.0	repressing
ZNF140	M09333_1	2.3215179618674142e-06	-0.011058772804492327	1.0	repressing
ZNF141	ZNF141	2.806716219638794e-05	-0.02818129485547197	1.0	repressing
ZNF143	M06241_1	5.483113668547368e-06	-0.01289454978374148	1.0	repressing
ZNF146	M10372_1	2.431078105602502e-06	-0.01032066558245018	1.0	repressing
ZNF148	M04954_1	0.0	0.0	1.0	
ZNF154	ZNF154	2.6229435025060255e-06	-0.009041239556754753	1.0	repressing
ZNF157	ZNF157	7.181981091619605e-06	-0.01592065818538868	1.0	repressing
ZNF16	M10342_1	7.122766217171339e-06	-0.014939907726637586	1.0	repressing
ZNF169	ZNF169	0.0	0.0	1.0	
ZNF17	ZNF17	1.4304973804390997e-05	-0.0192099740814825	1.0	repressing
ZNF174	M09335_1	4.590354704792077e-06	-0.016998099905576085	1.0	repressing
ZNF175	M10448_1	3.836078601104909e-06	-0.007827128697558803	1.0	repressing
ZNF177	M09337_1	1.5857243469419302e-06	-0.01108426151049031	1.0	repressing
ZNF18	M10343_1	0.0020898873533719	0.20577277240761055	0.0002485274827389674	activating
ZNF18	ZNF18	0.002171329598516847	0.21548048862484334	0.00017027721632215264	activating
ZNF180	ZNF180	0.0010229740063996129	0.11900297366263549	0.02870138013571092	activating
ZNF181	ZNF181	0.0005644179340804634	0.06848031552826263	0.28042493791748957	activating
ZNF182	ZNF182	1.9139572570381347e-05	-0.010967937921529182	1.0	repressing
ZNF184	M10424_1	5.15576043791377e-06	-0.011202526184215555	1.0	repressing
ZNF184	ZNF184	3.366117497072274e-06	-0.009748333633790084	1.0	repressing
ZNF189	M10331_1	1.0649517765970451e-05	-0.01568873801035102	1.0	repressing
ZNF189	ZNF189	1.0658453677536706e-05	-0.015208359052817646	1.0	repressing
ZNF19	ZNF19	2.760243652566441e-05	-0.019112491673481186	1.0	repressing
ZNF197	ZNF197	1.3529699589009958e-05	-0.012172269284814241	1.0	repressing
ZNF2	ZNF2	2.1618453719951525e-05	-0.029467556050709706	1.0	repressing
ZNF200	M10359_1	7.422675425972081e-06	-0.022803872562519124	1.0	repressing
ZNF202	ZNF202	3.122726564175338e-05	-0.022383416059741566	1.0	repressing
ZNF205	ZNF205	6.4074179231266015e-06	-0.013047113098587115	1.0	repressing
ZNF211	ZNF211	4.582304156119932e-07	-0.005742728316824802	1.0	repressing
ZNF212	ZNF212	1.4049832653739713e-05	-0.011948237586758753	1.0	repressing
ZNF213	M10324_1	3.0020657878826462e-05	-0.023352217430507097	1.0	repressing
ZNF214	M10443_1	1.437463401643413e-06	-0.008600230039343137	1.0	repressing
ZNF217	M04951_1	0.0	0.0	1.0	
ZNF219	M04992_1	0.0	0.0	1.0	
ZNF219	M06854_1	0.0013127864342691309	0.14037032240596248	0.007100405814128674	activating
ZNF22	M10344_1	1.1732636262751228e-05	-0.009342764339296742	1.0	repressing
ZNF222	ZNF222	0.001912434934376317	0.18996408000267795	0.0005407344863423975	activating
ZNF223	ZNF223	1.3328169854553984e-05	-0.01691082783865371	1.0	repressing
ZNF224	ZNF224	1.2934216573445845e-05	-0.015620860561945739	1.0	repressing
ZNF224	M10440_1	1.190021105645922e-05	-0.015081493568705006	1.0	repressing
ZNF225	ZNF225	1.0959876224014842e-05	-0.008842206043028848	1.0	repressing
ZNF23	M09339_1	2.5350608048424483e-05	-0.024174523675584092	1.0	repressing
ZNF232	M06242_1	9.95320729058058e-07	-0.007171327420309365	1.0	repressing
ZNF235	ZNF235	1.6514437458980957e-05	-0.009996335296261925	1.0	repressing
ZNF236	M04993_1	0.0	0.0	1.0	
ZNF236	M04994_1	0.0	0.0	1.0	
ZNF248	ZNF248	1.1704763033248966e-06	-0.007861881626337504	1.0	repressing
ZNF25	ZNF25	1.936619195119782e-06	-0.005896155422907622	1.0	repressing
ZNF250	M09341_1	8.082879955573219e-06	-0.01811807695543608	1.0	repressing
ZNF250	M10340_1	9.889752822012099e-06	-0.017742551808696855	1.0	repressing
ZNF254	ZNF254	1.5573814509561856e-05	-0.01610344794511166	1.0	repressing
ZNF257	ZNF257	5.647450239121277e-06	-0.013840969662083917	1.0	repressing
ZNF26	ZNF26	1.1851042259758415e-06	-0.009438783336873684	1.0	repressing
ZNF260	M10375_1	0.0006370511145834534	0.07520541961066265	0.1959081640951912	activating
ZNF263	M09343_1	1.1256347351662477e-05	-0.018909567083519964	1.0	repressing
ZNF263	ZNF263	1.601977604115401e-05	-0.016510337607289476	1.0	repressing
ZNF264	ZNF264	1.1954840467898187e-05	-0.021237073328109615	1.0	repressing
ZNF266	ZNF266	5.853018220425277e-06	-0.013933009720021221	1.0	repressing
ZNF267	ZNF267	5.5236771539401985e-05	-0.030324177018272117	1.0	repressing
ZNF273	M10371_1	3.5889646057274405e-06	-0.010962536216732927	1.0	repressing
ZNF273	ZNF273	4.521702488990975e-06	-0.012851981980752457	1.0	repressing
ZNF274	ZNF274	2.3725593950585377e-06	-0.009133466843330598	1.0	repressing
ZNF274	M09345_1	2.509529942518185e-06	-0.010583940765810103	1.0	repressing
ZNF276	M09347_1	1.5365904394437635e-06	-0.010221701503940884	1.0	repressing
ZNF28	ZNF28	0.0015430234642549445	0.16317965519205546	0.0024748179502608143	activating
ZNF280A	M10358_1	1.7776286942439157e-06	-0.008125342377492021	1.0	repressing
ZNF281	M10446_1	4.139829018567909e-05	-0.022861443085181194	1.0	repressing
ZNF281	M09349_1	2.9811714458038985e-05	-0.019818665352154076	1.0	repressing
ZNF282	M09351_1	1.0302223520497478e-05	-0.01555268800733035	1.0	repressing
ZNF283	ZNF283	0.0008327972309996046	0.09885189937599016	0.07006513812270491	activating
ZNF284	ZNF284	8.4346536300961e-06	-0.01460455439648396	1.0	repressing
ZNF285	ZNF285	2.50532435430717e-06	-0.010476618826366135	1.0	repressing
ZNF287	ZNF287	1.4097665024803696e-05	-0.009370338968950996	1.0	repressing
ZNF296	M09353_1	2.969872950009389e-06	-0.012348765141303114	1.0	repressing
ZNF3	ZNF3	3.171613817354313e-06	-0.007461955443314226	1.0	repressing
ZNF30	ZNF30	0.001065211680250644	0.1237139380265848	0.02387667473509109	activating
ZNF300	ZNF300	1.4336972222861455e-05	-0.01798624587362917	1.0	repressing
ZNF302	ZNF302	3.4415734220250016e-06	-0.012028912468752132	1.0	repressing
ZNF304	ZNF304	0.0009171144252301255	0.10696088640107272	0.04675638549347916	activating
ZNF311	ZNF311	5.0176460476780704e-05	-0.03143322962798982	1.0	repressing
ZNF316	M04997_1	0.0	0.0	1.0	
ZNF316	M04998_1	0.0	0.0	1.0	
ZNF317	M10421_1	3.057780899484719e-06	-0.011028825552089897	1.0	repressing
ZNF317	ZNF317	1.3251956599846793e-06	-0.007194292191451526	1.0	repressing
ZNF32	M09355_1	1.0130967406096758e-06	-0.011353673747255788	1.0	repressing
ZNF320	ZNF320	3.416021145952186e-05	-0.02363918662960832	1.0	repressing
ZNF320	M10320_1	3.445587082118173e-05	-0.024399543456372134	1.0	repressing
ZNF322	M10383_1	3.427689168811199e-05	-0.025046783614722887	1.0	repressing
ZNF324	ZNF324A	8.448216698320188e-06	-0.014363585572157672	1.0	repressing
ZNF324	M10329_1	4.945372217624033e-06	-0.013512169579319158	1.0	repressing
ZNF324B	ZNF324B	7.597590433006118e-06	-0.014777919315232188	1.0	repressing
ZNF329	M10387_1	1.7566037220695385e-05	-0.02089757324828553	1.0	repressing
ZNF331	M10437_1	1.521486639943781e-05	-0.01938743393756418	1.0	repressing
ZNF331	ZNF331	1.0101698859288355e-05	-0.015977839859321528	1.0	repressing
ZNF333	ZNF333	9.670455935029132e-06	-0.016981372956783824	1.0	repressing
ZNF334	ZNF334	1.484604217449892e-06	-0.005133819188000178	1.0	repressing
ZNF337	ZNF337	1.3003496480701315e-06	-0.007678211410101646	1.0	repressing
ZNF33A	ZNF33A	0.0	0.0	1.0	
ZNF33A	M10364_1	6.20517949623256e-06	-0.01429979589013067	1.0	repressing
ZNF33B	ZNF33B	1.8772197567518134e-06	-0.006709605751277856	1.0	repressing
ZNF34	M10393_1	9.25900168635696e-06	-0.012322768551442133	1.0	repressing
ZNF341	M10427_1	7.275209603174737e-05	-0.028427703452447793	1.0	repressing
ZNF343	M09359_1	8.372484124663515e-06	-0.01838052155446482	1.0	repressing
ZNF343	ZNF343	1.583254758641406e-05	-0.01972083686754246	1.0	repressing
ZNF345	M09361_1	3.076952625580276e-06	-0.0139199187739311	1.0	repressing
ZNF35	M07124_1	1.2158739017831266e-06	-0.005001359999524814	1.0	repressing
ZNF35	M07124_1	1.2158739017831266e-06	-0.005001359999524814	1.0	repressing
ZNF350	M10429_1	3.0585196275634274e-06	-0.009494224588362705	1.0	repressing
ZNF354A	ZNF354A	8.176463273112944e-07	-0.005099509896032197	1.0	repressing
ZNF354A	M10328_1	1.2057200936554935e-06	-0.006027602515232083	1.0	repressing
ZNF354B	ZNF354B	1.0678772611738552e-06	-0.005312547709400836	1.0	repressing
ZNF354C	M02691_1	0.0	0.0	1.0	
ZNF354C	M04291_1	0.0	0.0	1.0	
ZNF37A	M10345_1	2.2917023554169802e-05	-0.017844810717301707	1.0	repressing
ZNF382	M10422_1	4.1380151174497115e-06	-0.011175860180787367	1.0	repressing
ZNF382	ZNF382	4.9719226203892575e-06	-0.011677867785745684	1.0	repressing
ZNF383	ZNF383	0.0007974252027258544	0.09421086547156668	0.08378766372500115	activating
ZNF384	M10409_1	1.2431179385874458e-05	-0.009652800732233464	1.0	repressing
ZNF384	M09363_1	1.1819062171181116e-06	-0.005992147167408416	1.0	repressing
ZNF385D	M09365_1	2.8994665982606804e-06	-0.030460072517859035	1.0	repressing
ZNF394	M10376_1	2.5507667049784466e-05	-0.02046795229784151	1.0	repressing
ZNF396	M09367_1	1.6579757983192778e-06	-0.015129388110159177	1.0	repressing
ZNF398	ZNF398	1.720532836080313e-05	-0.014877134734496927	1.0	repressing
ZNF41	M10352_1	8.164188174286657e-06	-0.011733656351984928	1.0	repressing
ZNF410	M09369_1	9.23735384183999e-07	-0.007144020236251771	1.0	repressing
ZNF410	M06247_1	1.1225539551240615e-06	-0.007509778827789073	1.0	repressing
ZNF415	M10315_1	1.3049086331484716e-06	-0.011610163438415892	1.0	repressing
ZNF416	M07145_1	6.468816250326803e-06	-0.013232999025857927	1.0	repressing
ZNF417	ZNF417	1.5361147692849464e-05	-0.021912820086226577	1.0	repressing
ZNF418	M10408_1	6.117182460463333e-06	-0.010263781020057263	1.0	repressing
ZNF419	M10413_1	1.4410052513569305e-05	-0.014414824834207323	1.0	repressing
ZNF419	ZNF419	2.0635564276227925e-05	-0.01976508086296688	1.0	repressing
ZNF423	M06859_1	5.9311546730667075e-06	-0.017461769117464433	1.0	repressing
ZNF423	M04652_1	4.169914672114139e-06	-0.016036038855524057	1.0	repressing
ZNF425	ZNF425	8.46832226641947e-06	-0.02325791394718745	1.0	repressing
ZNF429	ZNF429	1.7789476518315084e-05	-0.018989051717821562	1.0	repressing
ZNF430	ZNF430	1.5110551477959255e-05	-0.01893202897607847	1.0	repressing
ZNF431	ZNF431	1.1830989518069046e-05	-0.018106374848073342	1.0	repressing
ZNF432	ZNF432	3.6857572601634025e-05	-0.01820907066936659	1.0	repressing
ZNF433	ZNF433	5.807341010299893e-07	-0.006319207667647778	1.0	repressing
ZNF436	M10428_1	1.1571292938161726e-05	-0.016663655896424153	1.0	repressing
ZNF439	ZNF439	1.0932476894542908e-05	-0.01777485746173415	1.0	repressing
ZNF44	ZNF44	3.0423629086118176e-05	-0.024948984516581656	1.0	repressing
ZNF440	ZNF440	3.3981145539652147e-06	-0.010121300394657891	1.0	repressing
ZNF441	ZNF441	3.9380826719948026e-05	-0.027619936560238655	1.0	repressing
ZNF442	ZNF442	4.670953113627974e-06	-0.010212179894144361	1.0	repressing
ZNF443	ZNF443	0.0005885241041624356	0.07003158250561967	0.24791103948628407	activating
ZNF444	M09371_1	0.0010022455855739354	0.11027411646671709	0.031233583864640656	activating
ZNF445	ZNF445	9.089087645963723e-06	0.0200488820030727	1.0	activating
ZNF449	M10044_1	8.801321791929162e-06	-0.02273113844063378	1.0	repressing
ZNF45	M10361_1	2.4079280110944623e-06	-0.007328313904517249	1.0	repressing
ZNF454	M10047_1	1.3450375151657923e-05	-0.02649152023829112	1.0	repressing
ZNF460	M09373_1	2.6269732355310715e-05	-0.02586138130152614	1.0	repressing
ZNF460	ZNF460	0.000868856346657787	0.10368542644118683	0.058420497568815746	activating
ZNF467	M10385_1	4.278777505750675e-05	-0.020935092302439548	1.0	repressing
ZNF468	ZNF468	4.261331342014785e-05	-0.022488341923320183	1.0	repressing
ZNF479	ZNF479	8.913483052208626e-06	-0.016454645908155256	1.0	repressing
ZNF480	ZNF480	8.630387743346901e-06	-0.013007541239624845	1.0	repressing
ZNF483	ZNF483	9.999730870347001e-06	-0.015667483881269872	1.0	repressing
ZNF484	ZNF484	3.186343495176214e-05	-0.0194911011428616	1.0	repressing
ZNF485	ZNF485	4.429342778111689e-06	-0.0115717605659997	1.0	repressing
ZNF486	ZNF486	1.4988223632328435e-05	-0.021595333208114464	1.0	repressing
ZNF487	ZNF487	0.0005494897341846716	0.05932089033754611	0.30158176261592295	activating
ZNF490	M10444_1	5.092076798440814e-06	-0.011308525633574394	1.0	repressing
ZNF492	ZNF492	1.2326279607344226e-05	-0.009775137754771885	1.0	repressing
ZNF496	ZNF496	2.586199958642954e-05	-0.016384905416881108	1.0	repressing
ZNF501	M09375_1	9.483121334197264e-06	-0.041316074383251994	1.0	repressing
ZNF501	M09375_1	9.483121334197264e-06	-0.041316074383251994	1.0	repressing
ZNF502	M10404_1	1.2444005713208028e-05	-0.017858365741199176	1.0	repressing
ZNF506	ZNF506	0.0017926176620632894	0.1828690897654609	0.0009310764602250846	activating
ZNF513	M10396_1	1.2263707738324747e-05	-0.014498928203020239	1.0	repressing
ZNF519	ZNF519	0.000526143635102283	0.070157986287542	0.34009561455410325	activating
ZNF521	M05005_1	0.0	0.0	1.0	
ZNF524	M09377_1	1.7106625222140792e-05	-0.020630894028394863	1.0	repressing
ZNF525	ZNF525	7.098999127430616e-07	-0.005694425062422009	1.0	repressing
ZNF527	ZNF527	3.766569958352228e-05	-0.020261378240003413	1.0	repressing
ZNF528	M10374_1	4.289756957764901e-06	-0.011128510882253374	1.0	repressing
ZNF528	ZNF528	8.499353507440688e-06	-0.014354344878366027	1.0	repressing
ZNF529	ZNF529	0.0012140505416383673	0.1334241330361713	0.011547434466966188	activating
ZNF530	ZNF530	2.4691591992698214e-05	-0.019998769142189957	1.0	repressing
ZNF534	ZNF534	2.1673617884521157e-05	-0.01847996398735784	1.0	repressing
ZNF540	ZNF540	1.0204955857018305e-06	-0.009868374180005848	1.0	repressing
ZNF541	M05006_1	0.0	0.0	1.0	
ZNF543	M10366_1	2.7741085792842846e-05	-0.02327250360387626	1.0	repressing
ZNF543	ZNF543	4.3126127665216174e-05	-0.027982990672354317	1.0	repressing
ZNF547	M10390_1	5.0679915581941515e-06	-0.015131258237976368	1.0	repressing
ZNF547	ZNF547	1.3988784383078823e-06	-0.010576726265138316	1.0	repressing
ZNF548	ZNF548	6.26717366326579e-05	-0.028800808854529136	1.0	repressing
ZNF549	ZNF549	6.25175379642684e-06	-0.015273883168429665	1.0	repressing
ZNF550	ZNF550	7.692691328275991e-06	-0.017867053244615558	1.0	repressing
ZNF552	ZNF552	5.019118640370301e-06	-0.01835902574700198	1.0	repressing
ZNF554	M10386_1	4.3042012082827874e-05	-0.022498361180134513	1.0	repressing
ZNF555	ZNF555	1.84553216020511e-05	-0.02250493621065091	1.0	repressing
ZNF557	ZNF557	0.0	0.0	1.0	
ZNF558	ZNF558	7.99561338793442e-06	-0.011854418086436412	1.0	repressing
ZNF561	ZNF561	2.320574192360425e-06	-0.008483626243911545	1.0	repressing
ZNF562	ZNF562	3.0423519981059854e-06	-0.010786472905997792	1.0	repressing
ZNF563	M10403_1	1.9412792254147604e-05	-0.020767301357076655	1.0	repressing
ZNF564	ZNF564	3.0805712649684125e-06	-0.010035489022037675	1.0	repressing
ZNF565	ZNF565	2.097815125057245e-06	-0.010180678925053782	1.0	repressing
ZNF566	ZNF566	3.586786464992997e-05	-0.02746035374456336	1.0	repressing
ZNF567	ZNF567	7.632096313603398e-06	-0.008858553983954551	1.0	repressing
ZNF570	ZNF570	5.839329677015392e-06	-0.007730578534742183	1.0	repressing
ZNF571	ZNF571	0.00036819184445768816	0.05346392933560481	0.8134931201141617	activating
ZNF573	ZNF573	9.72608884919346e-06	-0.0155494634065207	1.0	repressing
ZNF574	M10384_1	5.3249070711691715e-06	-0.016353725681837832	1.0	repressing
ZNF580	M10051_1	1.0032782793212291e-05	-0.01567556737925688	1.0	repressing
ZNF581	M05008_1	0.0	0.0	1.0	
ZNF582	ZNF582	0.002169672502020825	0.21719191817211422	0.00017027721632215264	activating
ZNF582	M10418_1	1.2849185594965284e-05	-0.01795289083954566	1.0	repressing
ZNF584	ZNF584	1.813845043163731e-06	-0.007026096556322337	1.0	repressing
ZNF585A	ZNF585A	3.042385598783781e-06	-0.00881321283371635	1.0	repressing
ZNF586	M10439_1	0.0014808862213502305	0.15286260341427907	0.003301954732817438	activating
ZNF587	ZNF587	1.3097574432685555e-05	-0.020901972869426754	1.0	repressing
ZNF589	M04823_1	0.0	0.0	1.0	
ZNF589	M06860_1	3.30182986818528e-06	-0.01755219559304116	1.0	repressing
ZNF594	M10414_1	1.4515483760413339e-05	-0.020777147308244374	1.0	repressing
ZNF595	M05009_1	0.0	0.0	1.0	
ZNF595	M05009_1	0.0	0.0	1.0	
ZNF596	M10405_1	4.913704557329979e-05	-0.02152518426410096	1.0	repressing
ZNF597	M09381_1	4.753729361595127e-06	-0.012629777487415395	1.0	repressing
ZNF605	ZNF605	1.1134274396251698e-05	-0.015374455999522758	1.0	repressing
ZNF610	M10398_1	1.3982861823191861e-05	-0.03598758431476649	1.0	repressing
ZNF610	ZNF610	2.0527689573057728e-05	-0.03752770167228008	1.0	repressing
ZNF611	ZNF611	4.516332098680742e-05	-0.03295054390171338	1.0	repressing
ZNF613	ZNF613	1.2887920357695926e-05	-0.00974075864005758	1.0	repressing
ZNF614	ZNF614	8.530412250462582e-06	-0.014662674918142464	1.0	repressing
ZNF615	M04955_1	0.0	0.0	1.0	
ZNF615	ZNF615	2.8184924335539208e-06	-0.009182543674415568	1.0	repressing
ZNF616	ZNF616	9.275860063939767e-06	-0.018956417427940287	1.0	repressing
ZNF619	ZNF619	1.842849020117221e-05	-0.022520511977580402	1.0	repressing
ZNF620	ZNF620	2.4706533356955163e-06	-0.007935445502866609	1.0	repressing
ZNF621	M07151_1	1.1950647702096973e-05	-0.015277691870098094	1.0	repressing
ZNF621	ZNF621	5.786592835010929e-06	-0.011527259178308024	1.0	repressing
ZNF626	ZNF626	6.904742738234049e-06	-0.015753650704572762	1.0	repressing
ZNF627	ZNF627	1.772172403935457e-06	-0.00799827081194038	1.0	repressing
ZNF628	M04968_1	0.0	0.0	1.0	
ZNF641	ZNF641	7.408855565382844e-06	-0.017090509763706633	1.0	repressing
ZNF649	ZNF649	0.0	0.0	1.0	
ZNF653	M07152_1	1.0748646882552393e-06	-0.009241935274486673	1.0	repressing
ZNF655	M00582_1	1.0159863155223547e-06	-0.008263706988401386	1.0	repressing
ZNF658	M05013_1	0.0	0.0	1.0	
ZNF658	M05013_1	0.0	0.0	1.0	
ZNF660	M09383_1	7.461456841051373e-06	-0.013944344996014496	1.0	repressing
ZNF660	M09383_1	7.461456841051373e-06	-0.013944344996014496	1.0	repressing
ZNF662	ZNF662	4.077025999138506e-05	-0.0222371631945354	1.0	repressing
ZNF664	M04978_1	0.0	0.0	1.0	
ZNF667	M10377_1	4.575590142552599e-06	-0.014285237825066258	1.0	repressing
ZNF669	M10411_1	1.2772819898643206e-05	-0.02440511567324265	1.0	repressing
ZNF669	ZNF669	1.3451197414804383e-05	-0.02662545665286275	1.0	repressing
ZNF671	ZNF671	6.1507463495757975e-06	-0.01432787160685707	1.0	repressing
ZNF674	ZNF674	8.835912060245477e-06	-0.021071807343052307	1.0	repressing
ZNF675	M10406_1	4.273781449848357e-06	-0.011064116927281329	1.0	repressing
ZNF675	ZNF675	1.2667461404602953e-05	-0.017260265209129235	1.0	repressing
ZNF677	M10389_1	6.143152334048274e-06	-0.009415821351390866	1.0	repressing
ZNF679	M05024_1	0.0	0.0	1.0	
ZNF680	M10401_1	2.8098111323204833e-06	-0.008119869579004109	1.0	repressing
ZNF680	ZNF680	5.0309707272377935e-06	-0.010394054865511721	1.0	repressing
ZNF681	ZNF681	6.50833244608684e-06	-0.01448279670047416	1.0	repressing
ZNF682	ZNF682	3.734153539991514e-05	-0.026527724356205762	1.0	repressing
ZNF682	M10316_1	1.3154103745138812e-05	-0.020082242256927722	1.0	repressing
ZNF684	ZNF684	6.340004517046971e-06	-0.013259702625112004	1.0	repressing
ZNF684	M09385_1	7.518750641533067e-06	-0.0147303670594252	1.0	repressing
ZNF69	ZNF69	5.440359909902881e-06	-0.015354318965046763	1.0	repressing
ZNF691	M00623_1	5.958806072348111e-06	-0.01675129366661435	1.0	repressing
ZNF692	M07147_1	1.538837066750176e-05	-0.02165258969064535	1.0	repressing
ZNF692	M10425_1	1.6473613531520215e-05	-0.022388640215904653	1.0	repressing
ZNF695	ZNF695	5.4726895959422706e-06	-0.013313820186479211	1.0	repressing
ZNF697	M04979_1	0.0	0.0	1.0	
ZNF7	ZNF7	2.376364878431403e-06	-0.008359326256016583	1.0	repressing
ZNF701	ZNF701	9.38058061605851e-06	-0.014648680850282494	1.0	repressing
ZNF704	M09387_1	1.7675887882595553e-05	-0.04412154729135104	1.0	repressing
ZNF705A	M05016_1	0.0	0.0	1.0	
ZNF705B	M05016_1	0.0	0.0	1.0	
ZNF705D	M05016_1	0.0	0.0	1.0	
ZNF705G	ZNF705G	3.731710362386842e-06	-0.010956681717320445	1.0	repressing
ZNF707	ZNF707	1.3397110545487756e-05	-0.016539102663799737	1.0	repressing
ZNF708	M10341_1	8.364686905459884e-06	-0.016199154272300256	1.0	repressing
